Timestamp,num_ues,IMSI,RNTI,,slicing_enabled,slice_id,slice_prb,power_multiplier,scheduling_policy,,dl_mcs,dl_n_samples,dl_buffer [bytes],tx_brate downlink [Mbps],tx_pkts downlink,tx_errors downlink (%),dl_cqi,,ul_mcs,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_rssi,ul_sinr,phr,,sum_requested_prbs,sum_granted_prbs,,dl_pmi,dl_ri,ul_n,ul_turbo_iters
1617216637742,6,1010123456011,73,,1,1,15,1,0,,2.28205,39,0,0.009376,11,0,9,,11.3721,43,0,0.113376,12,0,0,35.0626,31,,22,45,,0,0,0,1
1617216638028,9,1010123456011,73,,1,1,15,1,0,,2.7,10,0,0.00198601,3,0,9,,12.1429,7,30,0.1,3,0,0,35.661,31,,4,9,,0,0,0,1
1617216638241,9,1010123456011,73,,1,1,15,1,0,,0,0,0,0,0,0,9,,0,9,0,0.1,2,0,0,0,0,,0,0,,0,0,0,0
1617216638491,8,1010123456011,73,,1,1,15,1,0,,0,0,0,0,0,0,8,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1617216638741,8,1010123456011,73,,1,1,15,1,0,,0,0,0,0,0,0,8.66667,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1617216638991,6,1010123456011,73,,1,1,15,1,0,,0,0,0,0,0,0,8.5,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1617216639241,6,1010123456011,73,,1,1,15,1,0,,0,0,0,0,0,0,9,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1617216639491,6,1010123456011,73,,1,1,15,1,0,,0,0,0,0,0,0,9,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1617216639741,6,1010123456011,73,,1,1,15,1,0,,0,0,0,0,0,0,10,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1617216639991,6,1010123456011,73,,1,1,15,1,0,,0,0,0,0,0,0,9.71429,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1617216640241,6,1010123456011,73,,1,1,15,1,0,,0,0,0,0,0,0,9.5,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1617216640491,6,1010123456011,73,,1,1,15,1,0,,0,0,0,0,0,0,9,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1617216640741,6,1010123456011,73,,1,1,15,1,0,,0,0,0,0,0,0,9,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
