Timestamp,num_ues,IMSI,RNTI,,slicing_enabled,slice_id,slice_prb,power_multiplier,scheduling_policy,,dl_mcs,dl_n_samples,dl_buffer [bytes],tx_brate downlink [Mbps],tx_pkts downlink,tx_errors downlink (%),dl_cqi,,ul_mcs,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_rssi,ul_sinr,phr,,sum_requested_prbs,sum_granted_prbs,,dl_pmi,dl_ri,ul_n,ul_turbo_iters
1612378028199,6,1010123456041,74,,1,0,6,1,1,,10.318,544,78253,0.337504,151,0,6.25,,9.42857,126,0,0.1,40,92.5,0,1.85153,31,,402,525,,0,0,0,9.28572
1612378028449,6,1010123456041,74,,1,0,6,1,1,,13.5498,804,183727,0.67584,232,0,7.33333,,4.07333,150,0,0.1,43,62.7907,0,4.45285,31,,750,747,,0,0,0,7.22667
1612378028699,6,1010123456041,74,,1,0,6,1,1,,17.2537,753,184062,0.852352,216,0,9,,0,0,0,0,0,0,0,0,0,,750,678,,0,0,0,0
1612378028949,6,1010123456041,74,,1,0,6,1,1,,16.875,784,183768,0.815264,227,0,8.4,,0,0,0,0,0,0,0,0,0,,750,732,,0,0,0,0
1612378029199,6,1010123456041,74,,1,0,6,1,1,,18.3022,804,184200,0.965024,233,0,9.83333,,10,16,0,0,4,100,0,1.8951,0,,750,744,,0,0,0,10
1612378029449,6,1010123456041,74,,1,0,6,1,1,,17.186,769,183068,0.852,221,0,8.66667,,0.1,7,0,0.1,2,0,0,1.19607,31,,750,708,,0,0,0,1.57143
1612378029699,6,1010123456041,74,,1,0,6,1,1,,16.625,784,184573,0.80944,227,0,8.66667,,0,0,0,0,0,0,0,0,0,,750,711,,0,0,0,0
1612378029949,6,1010123456041,74,,1,0,6,1,1,,16.1318,804,183388,0.8512,232,0,8.8,,0,0,0,0,0,0,0,0,0,,750,741,,0,0,0,0
1612378030199,6,1010123456041,74,,1,0,6,1,1,,16.5083,785,183944,0.786624,226,0,8.66667,,4.36364,33,0,0.1,10,70,0,5.10008,31,,750,723,,0,0,0,7.09091
1612378030449,6,1010123456041,74,,1,0,6,1,1,,16.3848,790,184107,0.857024,230,0,9,,0.1,18,0,0,5,100,0,1.18803,0,,750,732,,0,0,0,10
1612378030699,6,1010123456041,74,,1,0,6,1,1,,15.9199,774,184346,0.755392,222,0,8.5,,0,0,0,0,0,0,0,0,0,,750,714,,0,0,0,0
1612378030949,6,1010123456041,74,,1,0,6,1,1,,17.3387,812,183937,0.859392,232,0,8.8,,0,0,0,0,0,0,0,0,0,,750,744,,0,0,0,0
1612378031199,6,1010123456041,74,,1,0,6,1,1,,17.3429,802,184313,0.841664,226,0,8.83333,,3.39394,33,0,0.1,9,44.4444,0,3.76262,31,,750,720,,0,0,0,5.93939
1612378031449,6,1010123456041,74,,1,0,6,1,1,,16.8134,745,184293,0.756928,210,0,8.66667,,0,0,0,0,0,0,0,0,0,,750,678,,0,0,0,0
1612378031699,6,1010123456041,74,,1,0,6,1,1,,17.9816,816,183505,0.931296,231,0,9,,0,0,0,0,0,0,0,0,0,,750,729,,0,0,0,0
1612378031949,6,1010123456041,74,,1,0,6,1,1,,16.0695,806,184327,0.83728,229,0,8.66667,,0,0,0,0,0,0,0,0,0,,750,735,,0,0,0,0
1612378032199,6,1010123456041,74,,1,0,6,1,1,,14.0013,790,183435,0.650336,225,0,8,,2.78261,69,0,0.1,20,75,0,1.68509,31,,750,714,,0,0,0,7.84058
1612378032449,6,1010123456041,74,,1,0,6,1,1,,16.8358,804,183072,0.863584,227,0,9,,0,0,0,0,0,0,0,0,0,,750,732,,0,0,0,0
1612378032699,6,1010123456041,74,,1,0,6,1,1,,18.2921,825,184221,0.985056,235,0,9.57143,,0,0,0,0,0,0,0,0,0,,750,747,,0,0,0,0
1612378032949,6,1010123456041,74,,1,0,6,1,1,,16.5056,803,183764,0.842368,232,0,8.5,,0,0,0,0,0,0,0,0,0,,750,747,,0,0,0,0
1612378033199,6,1010123456041,74,,1,0,6,1,1,,17.0099,810,184165,0.851104,233,0,8.6,,0.866666,105,0,0.1,31,80.6452,0,1.06979,31,,750,741,,0,0,0,8.71429
1612378033449,6,1010123456041,74,,1,0,6,1,1,,15.6843,811,183932,0.760608,229,0,8.5,,0,0,0,0,0,0,0,0,0,,750,735,,0,0,0,0
1612378033699,6,1010123456041,74,,1,0,6,1,1,,15.8793,812,183457,0.780736,230,0,8.5,,0,0,0,0,0,0,0,0,0,,750,738,,0,0,0,0
1612378033949,6,1010123456041,74,,1,0,6,1,1,,15.0919,827,183884,0.739072,234,0,8.2,,0,0,0,0,0,0,0,0,0,,750,747,,0,0,0,0
1612378034199,6,1010123456041,74,,1,0,6,1,1,,14.5218,803,183585,0.684032,228,0,8,,5.05263,38,0,0.1,12,66.6667,0,3.18515,31,,750,729,,0,0,0,6.92105
1612378034449,6,1010123456041,74,,1,0,6,1,1,,16.7761,786,183211,0.8168,223,0,8.83333,,0,0,0,0,0,0,0,0,0,,750,711,,0,0,0,0
1612378034699,6,1010123456041,74,,1,0,6,1,1,,17.6547,811,184346,0.898976,229,0,9.14286,,0,0,0,0,0,0,0,0,0,,750,735,,0,0,0,0
1612378034949,6,1010123456041,74,,1,0,6,1,1,,18,797,183563,0.894304,227,0,9,,0,0,0,0,0,0,0,0,0,,750,723,,0,0,0,0
